"order_","line_item_amount","nama_staff","start_date","position"
1,37200,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,58800.00000000001,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,102000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,24000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,45000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,84000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,54000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,51000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,52800.00000000001,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,84000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,48000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,24000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,84000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,61199.99999999999,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,29400.000000000004,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,39000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,26400.000000000004,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,54000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,61199.99999999999,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Dwiki Azhar","11/11/2013","Store Manager"
1,37200,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,25200,"Dwiki Azhar","11/11/2013","Store Manager"
1,31800,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,54000,"Dwiki Azhar","11/11/2013","Store Manager"
1,96000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,102000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,108000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,114000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,51000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,84000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,54000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,52800.00000000001,"Dwiki Azhar","11/11/2013","Store Manager"
1,39000,"Dwiki Azhar","11/11/2013","Store Manager"
1,37200,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,48000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,52800.00000000001,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,84000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,51000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,54000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,102000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,24000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,61199.99999999999,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,24000,"Dwiki Azhar","11/11/2013","Store Manager"
1,57000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,51000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,39000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,26400.000000000004,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,39000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,51000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,84000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,54000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,52800.00000000001,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,54000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Dwiki Azhar","11/11/2013","Store Manager"
1,48000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,108000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,39000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,52800.00000000001,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,39000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,48000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,39000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,52800.00000000001,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,37200,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,24000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,29400.000000000004,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,96000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,24000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,26400.000000000004,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,24000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,50400,"Dwiki Azhar","11/11/2013","Store Manager"
1,63600,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,26400.000000000004,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,54000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,29400.000000000004,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,52800.00000000001,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,58800.00000000001,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,50400,"Dwiki Azhar","11/11/2013","Store Manager"
1,63600,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,74400,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,114000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,25200,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,52800.00000000001,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,30000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,42000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,60000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,60000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,45000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,42000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,39000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,57000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,60000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,42000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,45000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,37200,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,39000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,72000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,58800.00000000001,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,30000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,72000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,24000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,102000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,108000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,114000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,36000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,60000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,60000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,30000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,54000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,90000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,30000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,84000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,54000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,30000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,42000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,36000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,58800.00000000001,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,90000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,48000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,29400.000000000004,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,60000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,48000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,30000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,42000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,30000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,48000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,84000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,51000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,48000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,74400,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,72000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,72000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,74400,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,102000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,54000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,54000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,60000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,48000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,36000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,48000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,54000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,72000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,36000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,37200,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,108000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,39000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,74400,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,25200,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,30000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,45000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,114000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,72000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,54000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,26400.000000000004,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,39000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,90000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,72000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,39000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,72000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,108000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,24000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,60000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,72000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,39000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,30000,"Andika Hartina","5/9/2014","Coffee Wrangler"
1,61199.99999999999,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,42000,"Cynthia Paramita","3/21/2019","Coffee Wrangler"
1,42000,"Andika Hartina","5/9/2014","Coffee Wrangler"
